DATE,MKT,VAL,MOM,QUAL
1987-12-31,0.5215107116406648,0.0,0.2167497891451601,0.26173949921417516
1988-01-31,0.0,0.8567995666499625,0.060343719186157684,0.0828567141638799
1988-02-29,1.0,0.0,0.0,0.0
1988-03-31,0.0,0.9846440745935102,0.015355925406489756,0.0
1988-04-30,0.0,0.8994453102826231,0.100554689717377,0.0
1988-05-31,0.0,0.8914505906536554,0.10001330730762335,0.00853610203872123
1988-06-30,0.0,0.8033619112698693,0.061291727442381885,0.1353463612877488
1988-07-31,0.0,0.8431946012297948,0.08597157469927329,0.07083382407093185
1988-08-31,1.0,0.0,0.0,0.0
1988-09-30,0.2415349456387033,0.12179101562531341,0.11452506586653484,0.5221489728694483
1988-10-31,0.035075045462781416,0.25874812344649906,0.306361889691562,0.3998149413991576
1988-11-30,0.22284631691174842,0.15588211430579105,0.1115036655408296,0.509767903241631
1988-12-31,0.013624278011652557,0.2606100191545095,0.3095522970295344,0.41621340580430344
1989-01-31,1.0,0.0,0.0,0.0
1989-02-28,0.062462966850726664,0.20729050951666064,0.32360946313771793,0.4066370604948948
1989-03-31,0.3398510160415546,0.06034110252313365,0.13207894669603676,0.467728934739275
1989-04-30,0.07639211597370707,0.19837437537571292,0.35619261343776076,0.36904089521281913
1989-05-31,0.11937765832837703,0.1837964235402397,0.3608310260442826,0.3359948920871007
1989-06-30,0.3445234948022477,0.014343374717924627,0.14833350467293532,0.4927996258068925
1989-07-31,0.12958102222420514,0.23019949327239472,0.370167664228944,0.27005182027445607
1989-08-31,0.2748532948816945,0.0,0.24562707696889466,0.4795196281494107
1989-09-30,0.2693471647303979,0.0,0.2550048672688633,0.47564796800073883
1989-10-31,0.0,0.9407470179540158,0.0,0.059252982045984205
1989-11-30,0.10334613760155595,0.07997319179309043,0.0,0.8166806706053537
1989-12-31,0.0,0.5910461198873926,0.18150174963536675,0.22745213047724064
1990-01-31,0.0,1.0,0.0,0.0
1990-02-28,0.0,0.6489574347370716,0.007401230611592396,0.343641334651336
1990-03-31,0.09582943834537391,0.0,0.32522416914882707,0.578946392505799
1990-04-30,0.05806476045069933,0.0,0.31713364376383585,0.6248015957854647
1990-05-31,0.1312463208309872,0.0,0.32570906562514385,0.5430446135438691
1990-06-30,0.08761537953087473,0.0,0.4525902974351593,0.45979432303396606
1990-07-31,0.09886833138813382,0.0,0.35738772064419827,0.5437439479676679
1990-08-31,0.0,0.38863214321888323,0.16867699462886412,0.44269086215225273
1990-09-30,0.0,0.2769504576390772,0.24471987675290166,0.4783296656080211
1990-10-31,0.0,0.2008868631051677,0.2924139292615222,0.50669920763331
1990-11-30,0.24753197895283707,0.45602984914867867,0.0,0.29643817189848426
1990-12-31,0.0,0.19973851294295744,0.237655748490066,0.5626057385669765
1991-01-31,0,0,0,0
1991-02-28,0.07359760493385903,0.0,0.03643857692606629,0.8899638181400746
1991-03-31,0.09937812041442735,0.0,0.07276433800913423,0.8278575415764385
1991-04-30,0.10778528491033902,0.0,0.0622371569591807,0.8299775581304802
1991-05-31,0.003106030583918623,0.0,0.4426276522595528,0.5542663171565285
1991-06-30,0.0,0.06899681848694628,0.46273667414185055,0.4682665073712031
1991-07-31,0.001572873691493552,0.0,0.44816398218988185,0.5502631441186245
1991-08-31,0.011101383435873045,0.0,0.5828271274994181,0.40607148906470886
1991-09-30,0.0,0.0,0.49158707231089055,0.5084129276891094
1991-10-31,0.03129994606771726,0.0,0.6837463671461139,0.2849536867861687
1991-11-30,0.04428494412753288,0.0,0.05537965533641756,0.9003354005360494
1991-12-31,0.18471272768227825,0.0,0.2229672746784438,0.5923199976392779
1992-01-31,0.0,0.0,0.6078707534047986,0.3921292465952016
1992-02-29,0.057593579051707595,0.0,0.5176753948195947,0.4247310261286978
1992-03-31,0.0,0.0,0.6075721645759369,0.3924278354240632
1992-04-30,0.0,0.11123859723820807,0.4892522057381856,0.39950919702360627
1992-05-31,0.052552319232641476,0.0,0.48105898165862526,0.4663886991087334
1992-06-30,0.0,0.15341258484474532,0.4535202293012835,0.3930671858539712
1992-07-31,0.04944062106857744,0.0,0.4482597013664796,0.502299677564943
1992-08-31,0.0,0.12897466831887044,0.48236074633073867,0.3886645853503909
1992-09-30,0.0,0.11543534549515704,0.4960316955341792,0.3885329589706637
1992-10-31,0.09607201797191216,0.0,0.4770364804891197,0.42689150153896827
1992-11-30,0.028097086239355154,0.07897668090573967,0.48006566695150815,0.41286056590339704
1992-12-31,0.027733806685629383,0.0,0.49186414546403295,0.4804020478503378
1993-01-31,0.0,1.0,0.0,0.0
1993-02-28,0.0,0.2391074928492894,0.4530238404056107,0.3078686667450999
1993-03-31,0.06803464447240433,0.0,0.5975947648075374,0.3343705907200583
1993-04-30,0.03423785662824865,0.04237205434737788,0.6591549371321019,0.2642351518922714
1993-05-31,0.05951177502477116,0.018892125828258867,0.6784476773172553,0.24314842182971458
1993-06-30,0.0,0.3056383290580772,0.49912578552816556,0.1952358854137572
1993-07-31,0.06452672243983465,0.140427157324443,0.6889687919222712,0.10607732831345112
1993-08-31,0.0,0.34531661577357986,0.5020401763854635,0.1526432078409566
1993-09-30,0.06292864351354294,0.16709945294616954,0.7160199817381857,0.0539519218021019
1993-10-31,0.0,0.3632150995941078,0.5019451330511041,0.13483976735478792
1993-11-30,0.07957085214395147,0.13275931879960445,0.7514186707424516,0.0362511583139924
1993-12-31,0.0,0.3664065206244847,0.4559680006885147,0.17762547868700065
1994-01-31,0.1009185991852954,0.17205633924103572,0.7270250615736689,0.0
