1926-07-31,0.16381725730916058
1926-08-02,0.16381725730916058
1926-08-03,0.16228238014731394
1926-08-04,0.16056633658475486
1926-08-05,0.15885745031878998
1926-08-06,0.1571083806776387
1926-08-07,0.15558069368720923
1926-08-09,0.15396183149669704
1926-08-10,0.1522959547869955
1926-08-11,0.15164724993901418
1926-08-12,0.15018486024550465
1926-08-13,0.1488844711751351
1926-08-14,0.14743262792306908
1926-08-16,0.14607675632959874
1926-08-17,0.14452534666047864
1926-08-18,0.14349321720225305
1926-08-19,0.14201108779582575
1926-08-20,0.14074294771935753
1926-08-21,0.13930486439706244
1926-08-23,0.13790584390962593
1926-08-24,0.13658874624990916
1926-08-25,0.13560046379691781
1926-08-26,0.13428800829785598
1926-08-27,0.13306024013541976
1926-08-28,0.1317807865509699
1926-08-30,0.13051813688120054
1926-08-31,0.129274610508143
1926-09-01,0.12816523768586918
1926-09-02,0.12706982617783535
1926-09-03,0.12583913953064937
1926-09-06,0.12473440519663113
1926-09-07,0.12353984907382791
1926-09-08,0.12255508249380588
1926-09-09,0.12156903017427895
1926-09-10,0.1204358195821288
1926-09-11,0.11977391960328164
1926-09-13,0.11879896479450137
1926-09-14,0.11770925736307583
1926-09-15,0.11709500297812481
1926-09-16,0.11606924355490582
1926-09-17,0.11505609992636906
1926-09-18,0.11470748362438415
1926-09-20,0.11397591462925945
1926-09-21,0.11326575338175651
1926-09-22,0.11230790713946488
1926-09-23,0.11134314969095953
1926-09-24,0.11041891467943298
1926-09-25,0.10969989538830192
1926-09-27,0.10879128967704185
1926-09-28,0.10789775554793368
1926-09-29,0.10700324715612067
1926-09-30,0.10620287699414992
1926-10-01,0.10538917191917198
1926-10-02,0.10489174244384387
1926-10-04,0.10406451367788075
1926-10-05,0.10468895135336741
1926-10-06,0.10478613241755656
1926-10-07,0.1042115050423574
1926-10-08,0.10383310422459117
1926-10-09,0.10323152941204591
1926-10-11,0.10311738203856079
1926-10-12,0.10268710619746114
1926-10-13,0.10189108921144178
1926-10-14,0.10141856053923655
1926-10-15,0.10131404326555421
1926-10-16,0.1030484321355608
1926-10-18,0.10266955809937255
1926-10-19,0.1021899550376055
1926-10-20,0.1022394152223331
1926-10-21,0.10151375339894286
1926-10-22,0.10231220812834421
1926-10-23,0.1016497668563938
1926-10-25,0.10106293984772266
1926-10-26,0.1003080852573538
1926-10-27,0.09961466931079282
1926-10-28,0.09957303317135263
1926-10-29,0.09884367234074917
1926-10-30,0.09812425009142667
1926-11-01,0.09746786202254017
1926-11-02,0.09690844323971211
1926-11-03,0.09622451934974692
1926-11-04,0.09556902461910825
1926-11-05,0.09514841857142141
1926-11-06,0.09449865000405154
1926-11-08,0.09387114249409764
1926-11-09,0.09341403579974818
1926-11-10,0.09280600386124747
1926-11-11,0.09252030622553953
1926-11-12,0.09222394563654891
1926-11-13,0.09166483582793618
1926-11-15,0.09114494378546598
1926-11-16,0.09066677030288996
1926-11-17,0.09012052924386388
1926-11-18,0.08969342064644102
1926-11-19,0.08936813968822314
1926-11-20,0.08918379976698727
1926-11-22,0.08876081894314532
1926-11-23,0.08846961916961468
1926-11-24,0.08803723599683493
1926-11-25,0.08753253349764728
1926-11-26,0.08703997803426806
1926-11-27,0.0865733160412048
1926-11-29,0.08613303363880763
1926-11-30,0.08580105644215331
1926-12-01,0.08538542727325744
1926-12-02,0.08502894598636462
1926-12-03,0.08478151037033138
1926-12-04,0.08441510278329278
1926-12-06,0.08402449478237357
1926-12-07,0.0836054369112076
1926-12-08,0.08320039128594454
1926-12-09,0.08281326038600605
1926-12-10,0.08255902180372464
1926-12-11,0.08225926313342846
1926-12-13,0.08188163383725566
1926-12-14,0.08164605712401712
1926-12-15,0.08128283685740635
1926-12-16,0.0809401948806068
1926-12-17,0.08098367953463514
1926-12-18,0.08131904311787348
1926-12-20,0.08110155168635305
1926-12-21,0.080857159466452
1926-12-22,0.08050980220472588
1926-12-23,0.08016935280000992
1926-12-24,0.07989498023316129
1926-12-27,0.07963465590879466
1926-12-28,0.07935782931211512
1926-12-29,0.08021396503938848
1926-12-30,0.0800298031790352
1926-12-31,0.0798448294418795
1927-01-03,0.079601250719923
1927-01-04,0.07986762965227151
1927-01-05,0.07959798374275184
1927-01-06,0.07928360832245859
1927-01-07,0.0790114016603741
1927-01-08,0.07877243639389403
1927-01-10,0.07858470532654444
1927-01-11,0.07830372768961116
1927-01-12,0.07809873229185738
1927-01-13,0.07781418894331424
1927-01-14,0.07755133612575658
1927-01-15,0.07727763045301596
1927-01-17,0.07701554414190742
1927-01-18,0.07675588277646651
1927-01-19,0.07651062369674398
1927-01-20,0.07657317304569534
1927-01-21,0.07637852847762606
1927-01-22,0.07613349943785518
1927-01-24,0.07601492725028108
1927-01-25,0.07609478203001994
1927-01-26,0.07714438031848768
1927-01-27,0.07690651033906297
1927-01-28,0.0767848414763427
1927-01-29,0.07654353063463765
1927-01-31,0.07675766821066018
1927-02-01,0.07682474987470515
1927-02-02,0.07657115253917483
1927-02-03,0.07671498158209242
1927-02-04,0.07647290687545893
1927-02-05,0.07635296761728716
1927-02-07,0.07616683035178037
1927-02-08,0.0759480826058756
1927-02-09,0.07571489479347086
1927-02-10,0.07549440990795804
1927-02-11,0.07527086289311202
1927-02-14,0.0751332904748189
1927-02-15,0.07519821569080556
1927-02-16,0.07498092450147281
1927-02-17,0.07476777859394651
1927-02-18,0.07461958798568491
1927-02-19,0.07445266496992997
1927-02-21,0.07425848994818642
1927-02-22,0.07418897045491517
1927-02-23,0.07399671377153372
1927-02-24,0.07435721684974197
