1926-07-31,
1926-08-31,0.09225053780555975
1926-09-30,0.07473999960120455
1926-10-31,0.12792396835984718
1926-11-30,0.05637071878601926
1926-12-31,0.06325777874405769
1927-01-31,0.06542696078259207
1927-02-28,0.04379606054799174
1927-03-31,0.08780844945268668
1927-04-30,0.07435133775638426
1927-05-31,0.04874815632336153
1927-06-30,0.08527581451416007
1927-07-31,0.04072459594436215
1927-08-31,0.10423865089324288
1927-09-30,0.09661098057845935
1927-10-31,0.10282469305264032
1927-11-30,0.07290402260085692
1927-12-31,0.06791465695588783
1928-01-31,0.08819123076754141
1928-02-29,0.0882862626669551
1928-03-31,0.08226106236468969
1928-04-30,0.11966647591238906
1928-05-31,0.1401544185700342
1928-06-30,0.19845190033674306
1928-07-31,0.12480353995678115
1928-08-31,0.0895681817914775
1928-09-30,0.07742125565301845
1928-10-31,0.08025712598455383
1928-11-30,0.10906739225411859
1928-12-31,0.19761688397397387
1929-01-31,0.11043641970686875
1929-02-28,0.17139841634025826
1929-03-31,0.20088747562207124
1929-04-30,0.13680049721475238
1929-05-31,0.1828328017063992
1929-06-30,0.09119489627205238
1929-07-31,0.09493444587285157
1929-08-31,0.1641243369796673
1929-09-30,0.16044826854888689
1929-10-31,0.7147961839213179
1929-11-30,0.6319864096541393
1929-12-31,0.29047115774345966
1930-01-31,0.09797677978150592
1930-02-28,0.12622036324413186
1930-03-31,0.09654925419050549
1930-04-30,0.12216837928457369
1930-05-31,0.20543780270143067
1930-06-30,0.3429536769464653
1930-07-31,0.19675841291679216
1930-08-31,0.18597673506729823
1930-09-30,0.16309089562241452
1930-10-31,0.30277349185790003
1930-11-30,0.24570822107113596
1930-12-31,0.2550854218393283
1931-01-31,0.20063167685812786
1931-02-28,0.1431217775552745
1931-03-31,0.17023670659853796
1931-04-30,0.22672371987005271
1931-05-31,0.21421510757901055
1931-06-30,0.39612092990206565
1931-07-31,0.2235903559955226
1931-08-31,0.19261861016354728
1931-09-30,0.3770948195559469
1931-10-31,0.553542433210028
1931-11-30,0.2985165658520107
1931-12-31,0.40240914817067075
1932-01-31,0.3611103799090186
1932-02-29,0.44932733897570276
1932-03-31,0.28483944664916344
1932-04-30,0.3322532691803801
1932-05-31,0.36572646939488374
1932-06-30,0.45892888916762
1932-07-31,0.34300957115268954
1932-08-31,0.46931497846011616
1932-09-30,0.5599496140672374
1932-10-31,0.5028337376446584
1932-11-30,0.41188079444260006
1932-12-31,0.25846711897961383
1933-01-31,0.21003067961587046
1933-02-28,0.3142670291832151
1933-03-31,0.5548346652832946
1933-04-30,0.4382401522551558
1933-05-31,0.30061446861028335
1933-06-30,0.4083250396627889
1933-07-31,0.552183052528294
1933-08-31,0.31729278487467655
1933-09-30,0.3320924964839738
1933-10-31,0.4497470273433768
1933-11-30,0.26503720410955045
1933-12-31,0.2202387061140051
1934-01-31,0.22067596014786559
1934-02-28,0.2221982662485068
1934-03-31,0.21803929198839295
1934-04-30,0.13928127399922152
1934-05-31,0.2364878170227459
1934-06-30,0.22872069729592195
1934-07-31,0.28652096863060694
1934-08-31,0.2172626176188568
1934-09-30,0.19007270162776005
1934-10-31,0.16643661229132314
1934-11-30,0.1042172201692357
1934-12-31,0.14250482710733836
1935-01-31,0.13185225033315176
1935-02-28,0.14967698399466528
1935-03-31,0.16136731445092356
1935-04-30,0.14141896100022752
1935-05-31,0.14585787452638851
1935-06-30,0.14247738262767837
1935-07-31,0.09334413142922031
1935-08-31,0.14247690023897228
1935-09-30,0.12767712384885693
1935-10-31,0.14687984532293233
1935-11-30,0.14326643341117679
1935-12-31,0.13321945160222876
1936-01-31,0.10705711431810006
1936-02-29,0.1261401396612648
1936-03-31,0.18408632034079647
1936-04-30,0.201618470033762
1936-05-31,0.14813617626476883
1936-06-30,0.0976533745532422
1936-07-31,0.09425896945939585
1936-08-31,0.12732325237801717
1936-09-30,0.09086537792045628
1936-10-31,0.11304831313970312
1936-11-30,0.1491675917880297
1936-12-31,0.11083431230100091
1937-01-31,0.10292233021807637
1937-02-28,0.0967268200380546
1937-03-31,0.13874422731815936
1937-04-30,0.2068153133069423
1937-05-31,0.15606073225484865
1937-06-30,0.1459580936303925
1937-07-31,0.12629013617045362
1937-08-31,0.10962546983856283
1937-09-30,0.3495446515627978
1937-10-31,0.5072455111623673
1937-11-30,0.3843737840320921
1937-12-31,0.22176496078821423
1938-01-31,0.2598949858185644
1938-02-28,0.24607655857026703
1938-03-31,0.2895049674426176
1938-04-30,0.35545780662228893
1938-05-31,0.20925733297689955
1938-06-30,0.2596300070173116
1938-07-31,0.21481443996261868
1938-08-31,0.19538263187586802
1938-09-30,0.3557574498186904
1938-10-31,0.15643003758003302
1938-11-30,0.16993549161633825
1938-12-31,0.1262810662135161
1939-01-31,0.22045047583214084
1939-02-28,0.14571235832815382
1939-03-31,0.2422669485252684
1939-04-30,0.28160573740855
1939-05-31,0.14020046027052488
1939-06-30,0.1441701611049692
1939-07-31,0.15279471124842622
1939-08-31,0.21408071279105143
1939-09-30,0.3282848952621744
1939-10-31,0.11421550513877235
1939-11-30,0.08923407694517949
1939-12-31,0.08389735340030348
1940-01-31,0.09896026568451642
1940-02-29,0.054299249620477455
1940-03-31,0.0702229640489542
1940-04-30,0.08532360865636816
1940-05-31,0.38066021325622496
1940-06-30,0.26287749114677333
1940-07-31,0.08274191972452102
1940-08-31,0.1463602861883835
1940-09-30,0.1481499994979404
1940-10-31,0.0930890310661765
1940-11-30,0.20932277712810338
1940-12-31,0.05898859067075703
1941-01-31,0.0964251104243509
