DATE,GARCH_1m
1941-05-31,0.006916734019939595
1941-06-30,0.006710599381047341
1941-07-31,0.00658206859991108
1941-08-31,0.006218750778198293
1941-09-30,0.005721077728037393
1941-10-31,0.005529836563164933
1941-11-30,0.009402787266959133
1941-12-31,0.007005665438656246
1942-01-31,0.006339198837530579
1942-02-28,0.007292691014195557
1942-03-31,0.00956816949052065
1942-04-30,0.007691434217450158
1942-05-31,0.006022385095202482
1942-06-30,0.006732365886375039
1942-07-31,0.0060649016481819475
1942-08-31,0.00675642554237863
1942-09-30,0.006283367509342189
1942-10-31,0.006450037959620134
1942-11-30,0.006168647782363596
1942-12-31,0.0062335317834196395
1943-01-31,0.006070184662574618
1943-02-28,0.00593692336305504
1943-03-31,0.005766896462326171
1943-04-30,0.005208546506647882
1943-05-31,0.005601252643918794
1943-06-30,0.010828545272743795
1943-07-31,0.0053370228035294846
1943-08-31,0.005464950592821177
1943-09-30,0.005429088994919418
1943-10-31,0.006194883958442903
1943-11-30,0.007369766942948605
1943-12-31,0.005697320564934566
1944-01-31,0.00542670420469886
1944-02-29,0.00613787452115913
1944-03-31,0.006110518517923403
1944-04-30,0.004759737509102572
1944-05-31,0.005026245394323067
1944-06-30,0.00491713705926648
1944-07-31,0.0046690207278524826
1944-08-31,0.004828994333283892
1944-09-30,0.004986544685282613
1944-10-31,0.004965259771458726
1944-11-30,0.004580545691671686
1944-12-31,0.004480120525929191
1945-01-31,0.004452110525690079
1945-02-28,0.004542897581021248
1945-03-31,0.004804472598233411
1945-04-30,0.00464731056446544
1945-05-31,0.006639062902511407
1945-06-30,0.006138932995957924
1945-07-31,0.005585220229153139
1945-08-31,0.005623028172294994
1945-09-30,0.005874984351542012
1945-10-31,0.006700469377094442
1945-11-30,0.0065927613541248015
1945-12-31,0.007815287778265295
1946-01-31,0.007835802953621669
1946-02-28,0.007647427995240816
1946-03-31,0.005979884800384836
1946-04-30,0.006225098665677414
1946-05-31,0.009222832667437354
1946-06-30,0.007998368926521062
1946-07-31,0.0104284697496933
1946-08-31,0.013876487708779882
1946-09-30,0.011484979108542934
1946-10-31,0.010061220143878587
1946-11-30,0.008027659835017022
1946-12-31,0.008560085108380194
1947-01-31,0.009988989155613647
1947-02-28,0.011032172554331657
1947-03-31,0.008645119523085856
1947-04-30,0.0095600481666245
1947-05-31,0.010044562031006486
1947-06-30,0.009475218832655707
1947-07-31,0.008962910837242863
1947-08-31,0.007740278985748625
1947-09-30,0.008863576527952064
1947-10-31,0.0079987859655541
1947-11-30,0.007446496652356329
1947-12-31,0.007091283057185997
1948-01-31,0.006942249650732666
1948-02-29,0.0070443715452157985
1948-03-31,0.006886213595138781
1948-04-30,0.006115756385515817
1948-05-31,0.006491443054119614
1948-06-30,0.006487393871992856
1948-07-31,0.00608253173147769
1948-08-31,0.008035467250559671
1948-09-30,0.006098841400976349
1948-10-31,0.006363121725772359
1948-11-30,0.007281730999980458
1948-12-31,0.006664978149651002
1949-01-31,0.006763833885786253
1949-02-28,0.007549138505266808
1949-03-31,0.006492313883488055
1949-04-30,0.006360724421342675
1949-05-31,0.006881127283691443
1949-06-30,0.0063724365025358285
1949-07-31,0.006492420918559096
1949-08-31,0.007064473016563857
1949-09-30,0.006080302299061624
1949-10-31,0.0052185916482125295
1949-11-30,0.005443458970107256
1949-12-31,0.00546659437249655
1950-01-31,0.005454626102983942
1950-02-28,0.005672721590894005
1950-03-31,0.005143391270047757
1950-04-30,0.004797883029255432
1950-05-31,0.016428798610616243
1950-06-30,0.006248159938843866
1950-07-31,0.005962462199404915
1950-08-31,0.0074374399937961405
1950-09-30,0.007954403028391616
1950-10-31,0.009966788253238745
1950-11-30,0.0082786917940122
1950-12-31,0.007174954889597793
1951-01-31,0.006831874360169378
1951-02-28,0.007471022702650812
1951-03-31,0.007035119409304528
1951-04-30,0.007092470724123477
1951-05-31,0.008222486438821832
1951-06-30,0.006577484400446576
1951-07-31,0.006502782781305554
1951-08-31,0.006348575852046435
1951-09-30,0.008424231501706556
1951-10-31,0.0056349887447396775
1951-11-30,0.005251117014827305
1951-12-31,0.005460502874160091
1952-01-31,0.005391029545255935
1952-02-29,0.005373436240768443
1952-03-31,0.005220968901532687
1952-04-30,0.005156613016173127
1952-05-31,0.004560333047570665
1952-06-30,0.004865921351504988
1952-07-31,0.0037378225395642995
1952-08-31,0.004412275361216495
1952-09-30,0.004391118288769934
1952-10-31,0.004170424892431451
1952-11-30,0.004162841601121635
1952-12-31,0.004063312770975261
1953-01-31,0.004069840577567959
1953-02-28,0.003976723842580168
1953-03-31,0.004018030961835971
1953-04-30,0.004194995033459306
1953-05-31,0.004222978559523302
1953-06-30,0.004613839117805371
1953-07-31,0.0046975676975256385
1953-08-31,0.0048364098868444744
1953-09-30,0.005110006227981178
1953-10-31,0.004992365774737462
1953-11-30,0.0051782432690708115
1953-12-31,0.0050291540401497655
1954-01-31,0.005038239537928405
1954-02-28,0.005091342628022895
1954-03-31,0.00495555076299149
1954-04-30,0.004753632729532693
1954-05-31,0.004600873955047254
1954-06-30,0.0043548756692597355
1954-07-31,0.0045548899620020695
1954-08-31,0.004443803735600045
1954-09-30,0.004215041337789357
1954-10-31,0.004408299215775436
1954-11-30,0.004675249310761706
1954-12-31,0.004548376012786639
1955-01-31,0.00472968067926728
1955-02-28,0.00580005994190945
1955-03-31,0.005801122076930353
1955-04-30,0.004702378773349157
1955-05-31,0.004963491462546179
1955-06-30,0.0051288691019534555
1955-07-31,0.004546455927669161
1955-08-31,0.019657594951791764
1955-09-30,0.007051358608465847
1955-10-31,0.007158974507126719
1955-11-30,0.007063294649074604
1955-12-31,0.007080407455296428
1956-01-31,0.00707548026883534
1956-02-29,0.007082431589151203
1956-03-31,0.007208247244938192
1956-04-30,0.008081945826184418
1956-05-31,0.00718604455697653
1956-06-30,0.007433977296822497
1956-07-31,0.007500949498933954
1956-08-31,0.007454734373990593
1956-09-30,0.006209602644498319
1956-10-31,0.006059745649535552
1956-11-30,0.005427483171696872
1956-12-31,0.005921936370985177
1957-01-31,0.00565126678013332
1957-02-28,0.0058409389844605916
1957-03-31,0.005336320529404121
1957-04-30,0.005597484379353295
1957-05-31,0.005393538896571731
1957-06-30,0.005597879269947491
1957-07-31,0.005648676554106808
1957-08-31,0.006026214343975466
1957-09-30,0.006067900573348739
1957-10-31,0.007168503292794451
1957-11-30,0.00781761566334406
1957-12-31,0.00797835630237841
1958-01-31,0.006985081220802929
1958-02-28,0.006037728460160227
1958-03-31,0.0060047168392779494
1958-04-30,0.0049036176212207926
1958-05-31,0.005023131136627089
1958-06-30,0.005831501615529847
1958-07-31,0.004822758822553394
1958-08-31,0.005546287378137903
1958-09-30,0.0058611503101825045
1958-10-31,0.008671736160482052
1958-11-30,0.005519572604845459
1958-12-31,0.005648277976249674
1959-01-31,0.00522751384381654
1959-02-28,0.005749471435135886
1959-03-31,0.005057508705710652
1959-04-30,0.004802081127168212
1959-05-31,0.0050193869955223545
1959-06-30,0.0054651314973050025
1959-07-31,0.005224224770111685
1959-08-31,0.005644978325756984
1959-09-30,0.00571483415204996
1959-10-31,0.005471037054036654
1959-11-30,0.00563912317890134
1959-12-31,0.005521682411051861
1960-01-31,0.005615237546812382
1960-02-29,0.005692047530503696
1960-03-31,0.006013971550936264
1960-04-30,0.005907040384138008
1960-05-31,0.005879839411883858
1960-06-30,0.005705187325732976
1960-07-31,0.005438146768425579
1960-08-31,0.005698637153116578
1960-09-30,0.008494902065952681
1960-10-31,0.005854417183747028
1960-11-30,0.005906619216915218
1960-12-31,0.005971669770990677
1961-01-31,0.005840427106615776
1961-02-28,0.005688674628109527
1961-03-31,0.005267620080190215
1961-04-30,0.0050467850015342005
1961-05-31,0.005489263896561207
1961-06-30,0.005776583121113341
1961-07-31,0.005408602595614473
1961-08-31,0.005572099366444728
1961-09-30,0.004716741647436063
1961-10-31,0.004427074088410818
1961-11-30,0.0045683510689202384
1961-12-31,0.0047858494831218455
1962-01-31,0.004494631420026914
1962-02-28,0.004480015890990513
1962-03-31,0.004699217033057204
1962-04-30,0.004585095782610293
1962-05-31,0.020289118655448583
1962-06-30,0.0074390017980930125
1962-07-31,0.0050157833303643385
1962-08-31,0.007201311348423035
1962-09-30,0.01524315329823399
1962-10-31,0.006662535414989155
1962-11-30,0.004533058620350924
1962-12-31,0.0049146481192621
1963-01-31,0.005927557236504799
1963-02-28,0.006601062306839535
1963-03-31,0.006966415623021513
1963-04-30,0.0032661726185428215
1963-05-31,0.005356281047055515
1963-06-30,0.004735422263802511
1963-07-31,0.004026980255016184
1963-08-31,0.004257367663231207
1963-09-30,0.004999243677193014
1963-10-31,0.012628953287769229
1963-11-30,0.003941118877424072
1963-12-31,0.003743610944104108
1964-01-31,0.004911306310428269
1964-02-29,0.0040822827218658575
1964-03-31,0.004463187846465943
1964-04-30,0.0034152420205525386
1964-05-31,0.004716969655228755
1964-06-30,0.004692460601305528
1964-07-31,0.004241248436688088
1964-08-31,0.004677536179536844
1964-09-30,0.003035006447414736
1964-10-31,0.004487070977403121
1964-11-30,0.0030133139631859937
1964-12-31,0.003059308204265468
1965-01-31,0.0030539386633566057
1965-02-28,0.0032248455302466457
1965-03-31,0.0032296350343164974
1965-04-30,0.0031403256329026667
1965-05-31,0.0032524341019744205
1965-06-30,0.006780204096732718
1965-07-31,0.002363045093978717
1965-08-31,0.0052605810968144396
1965-09-30,0.004745436690413389
1965-10-31,0.004011848053787989
1965-11-30,0.0033655854128323013
1965-12-31,0.004007963738294912
1966-01-31,0.004023373122532628
1966-02-28,0.006547214092896574
1966-03-31,0.005114518751638153
1966-04-30,0.0044348090330126955
1966-05-31,0.004728750046021826
1966-06-30,0.006519612229256095
1966-07-31,0.010975155664245161
1966-08-31,0.005631527242811608
1966-09-30,0.005773732740166713
1966-10-31,0.006034550986663314
1966-11-30,0.004873691501748445
1966-12-31,0.005167587544453026
1967-01-31,0.006167109539670761
1967-02-28,0.00490909641775864
1967-03-31,0.005871272289194247
1967-04-30,0.006380569398366853
1967-05-31,0.006855306895286502
1967-06-30,0.004555953758585703
1967-07-31,0.004367598507061002
1967-08-31,0.006082015220527093
1967-09-30,0.005565990595966343
1967-10-31,0.004789231513077956
1967-11-30,0.004425398880285191
1967-12-31,0.005129212688759126
1968-01-31,0.004982686776506579
1968-02-29,0.00531827818750659
1968-03-31,0.005578252841383364
1968-04-30,0.005223238247375664
1968-05-31,0.004261308883333239
1968-06-30,0.0054872312612039426
1968-07-31,0.005642758952203599
1968-08-31,0.0054513466328797965
1968-09-30,0.005626896658234303
1968-10-31,0.005517632344959585
1968-11-30,0.005279563433558881
1968-12-31,0.005313688055878044
1969-01-31,0.005362047871823476
1969-02-28,0.0044070319510976
1969-03-31,0.004688281456159827
1969-04-30,0.004378798081042686
1969-05-31,0.004369770028252997
1969-06-30,0.004546574887305819
1969-07-31,0.005081957344015619
1969-08-31,0.005293091660289009
1969-09-30,0.005527134845845336
1969-10-31,0.005086160960177501
1969-11-30,0.007289702189885005
1969-12-31,0.007412852178539983
1970-01-31,0.006239575280657301
1970-02-28,0.006465730593192577
1970-03-31,0.010844628333545008
1970-04-30,0.0069453597483860015
1970-05-31,0.008745575977703611
1970-06-30,0.009060059829789817
1970-07-31,0.008934481456937763
1970-08-31,0.009124682178131158
1970-09-30,0.009140010770623836
1970-10-31,0.00920997958355881
1970-11-30,0.007255731236808688
1970-12-31,0.009030696049008061
1971-01-31,0.0073055461000471325
1971-02-28,0.008800439012974556
1971-03-31,0.0035668259636384325
1971-04-30,0.005228914187858921
1971-05-31,0.006819824943774507
1971-06-30,0.006984210518441681
1971-07-31,0.008687419885953767
1971-08-31,0.005410334430271009
1971-09-30,0.005881356250962936
1971-10-31,0.0077566911372058105
1971-11-30,0.0058756478175557994
1971-12-31,0.006014067234140515
1972-01-31,0.005711175451966293
1972-02-29,0.005648270008152569
1972-03-31,0.006120476795631953
1972-04-30,0.006142465850723973
1972-05-31,0.006231131318021481
1972-06-30,0.006034119116518926
1972-07-31,0.0059941463245659875
1972-08-31,0.005371462979929095
1972-09-30,0.00533649675368658
1972-10-31,0.0054842797372160355
1972-11-30,0.004822988323551332
1972-12-31,0.004813761389553089
1973-01-31,0.004697215505682368
1973-02-28,0.005045616220157974
1973-03-31,0.005367323912967454
1973-04-30,0.005615775770516873
1973-05-31,0.006499787210919495
1973-06-30,0.006887765530377761
1973-07-31,0.007061370554895096
1973-08-31,0.006753716262748259
1973-09-30,0.008110909073784825
1973-10-31,0.010710390708564985
1973-11-30,0.008422167143226722
1973-12-31,0.009689868173057335
1974-01-31,0.009753513480059098
1974-02-28,0.008943855704004817
1974-03-31,0.009713850282513618
1974-04-30,0.010343253681933022
1974-05-31,0.009718482434855064
1974-06-30,0.011892208175551843
1974-07-31,0.010268393140533943
1974-08-31,0.015836271520079485
1974-09-30,0.01188016018953077
1974-10-31,0.01171145758808853
1974-11-30,0.01263946416697709
1974-12-31,0.012505456458676602
1975-01-31,0.011186357365975043
1975-02-28,0.012687375713324832
1975-03-31,0.012769414891076497
1975-04-30,0.012801006403080665
1975-05-31,0.007920833069309931
1975-06-30,0.007899978754826113
1975-07-31,0.011729576225875307
1975-08-31,0.010372429173227364
1975-09-30,0.009071285782045024
1975-10-31,0.009735420140767453
1975-11-30,0.009269611146957847
1975-12-31,0.009284643262390044
1976-01-31,0.008330096800572659
1976-02-29,0.00781405443692522
1976-03-31,0.007573780165562868
1976-04-30,0.007864757216381283
1976-05-31,0.007271081367869107
1976-06-30,0.007677357375022249
1976-07-31,0.0074699007117381465
1976-08-31,0.0067301101456602895
1976-09-30,0.006573066356817869
1976-10-31,0.006619250611194282
1976-11-30,0.006438329766979933
1976-12-31,0.0055572738708517914
1977-01-31,0.006039504077709562
1977-02-28,0.0057942154914223595
1977-03-31,0.005609706372388133
1977-04-30,0.005564072923706604
1977-05-31,0.005462653073433604
1977-06-30,0.0053456280291532595
1977-07-31,0.005379368025920587
1977-08-31,0.005309546749997125
1977-09-30,0.00518816811599992
1977-10-31,0.005052984121163569
1977-11-30,0.005083560572367765
1977-12-31,0.005130018297382864
1978-01-31,0.00515470917809977
1978-02-28,0.005199634412864819
1978-03-31,0.005151440854000414
1978-04-30,0.005388097569875737
1978-05-31,0.005462979714566581
1978-06-30,0.0055536827769156446
1978-07-31,0.005627263076198993
1978-08-31,0.005755753274793365
1978-09-30,0.005908096372668151
1978-10-31,0.0063366111907914024
1978-11-30,0.008324745003411925
1978-12-31,0.0062982780424467215
1979-01-31,0.007854723879354639
1979-02-28,0.007260636700070646
1979-03-31,0.006131590756301564
1979-04-30,0.006647864284341914
1979-05-31,0.006251814872846981
1979-06-30,0.005920194862290466
1979-07-31,0.006071149629673209
1979-08-31,0.006699177928215845
1979-09-30,0.009214215299736758
1979-10-31,0.006997039367752915
1979-11-30,0.006214760545037986
1979-12-31,0.007748816998680552
1980-01-31,0.007218557747608653
1980-02-29,0.014519739462373768
1980-03-31,0.009784580021555347
1980-04-30,0.009228399348389604
1980-05-31,0.007994759271293575
1980-06-30,0.007280793554432958
1980-07-31,0.009286943016431713
1980-08-31,0.011748902193262108
1980-09-30,0.010602996703908402
1980-10-31,0.008860615940782352
1980-11-30,0.009467254856986634
1980-12-31,0.008875001740978446
1981-01-31,0.008343916862945125
1981-02-28,0.009906767530070176
1981-03-31,0.009266469025224388
1981-04-30,0.008348807843102646
1981-05-31,0.008289023928395194
1981-06-30,0.008183375339247945
1981-07-31,0.008715952417446758
1981-08-31,0.010500312821612472
1981-09-30,0.008776695820385911
1981-10-31,0.008767663906684322
1981-11-30,0.007647578814358457
1981-12-31,0.008442493369312248
1982-01-31,0.008121202861204973
1982-02-28,0.008117549113262006
1982-03-31,0.008248709581515714
1982-04-30,0.00752854545218411
1982-05-31,0.008206410258104101
1982-06-30,0.008263553936872678
1982-07-31,0.01048512766080277
1982-08-31,0.008762749361402332
1982-09-30,0.011443470724106015
1982-10-31,0.01031841196023356
1982-11-30,0.009853765245608881
1982-12-31,0.01212819641480416
1983-01-31,0.009338760544573485
1983-02-28,0.007667055542981934
1983-03-31,0.008993114667905438
1983-04-30,0.007300683058680218
1983-05-31,0.010230132145675067
1983-06-30,0.010872155088099024
1983-07-31,0.007436448922874047
1983-08-31,0.0069883605642272585
1983-09-30,0.007350922921009148
1983-10-31,0.0060756288745417285
1983-11-30,0.007919152056985786
1983-12-31,0.005967226363507763
1984-01-31,0.009548478200753802
1984-02-29,0.006931733879913837
1984-03-31,0.007000068347891229
1984-04-30,0.006863876216229592
1984-05-31,0.006835459002443401
1984-06-30,0.006848820627725403
1984-07-31,0.006467118613526509
1984-08-31,0.006198361071623206
1984-09-30,0.0068645983227569
1984-10-31,0.006677938739032778
1984-11-30,0.006483525941091571
1984-12-31,0.006853048903384283
1985-01-31,0.006940605850887659
1985-02-28,0.006714347965839511
1985-03-31,0.006624709592378015
1985-04-30,0.006436788552814271
1985-05-31,0.005984592673599837
1985-06-30,0.0064763732842756504
1985-07-31,0.005411817665781775
1985-08-31,0.005566394515792482
1985-09-30,0.0055857289471159385
1985-10-31,0.005504621694472272
1985-11-30,0.0054793366431299785
1985-12-31,0.005455994887337055
1986-01-31,0.005527453372078142
1986-02-28,0.005531676364004604
1986-03-31,0.005629322040478157
1986-04-30,0.006113490801301137
1986-05-31,0.006201984735669477
1986-06-30,0.006363914575990361
1986-07-31,0.006798217097685668
1986-08-31,0.006917574074166512
1986-09-30,0.007613982860094867
1986-10-31,0.00740022666355274
1986-11-30,0.007698403749392554
1986-12-31,0.007709580117986553
1987-01-31,0.00775834171569659
1987-02-28,0.00808770082043947
1987-03-31,0.00808504158815261
1987-04-30,0.008352788659124212
1987-05-31,0.008612736646511732
1987-06-30,0.0078439626739021
1987-07-31,0.008431914567341377
1987-08-31,0.008308757848917906
1987-09-30,0.041173416109380266
1987-10-31,0.013164000417946665
1987-11-30,0.013138946681312928
1987-12-31,0.012049206336732768
1988-01-31,0.007711675510946027
1988-02-29,0.010593074672609457
1988-03-31,0.00961770634825668
1988-04-30,0.008752962127139247
1988-05-31,0.010567812947780173
1988-06-30,0.010838285958650625
1988-07-31,0.009708803863617064
1988-08-31,0.00837366492931525
1988-09-30,0.008725328432407215
1988-10-31,0.007380073637761669
1988-11-30,0.007827952754116208
1988-12-31,0.006924494275944023
1989-01-31,0.007334161165589485
1989-02-28,0.007231791963689076
1989-03-31,0.007146581102451443
1989-04-30,0.006739141639091361
1989-05-31,0.006269332810118105
1989-06-30,0.0062986943505011885
1989-07-31,0.006126794190491755
1989-08-31,0.005860242575824671
1989-09-30,0.0058938685042007775
1989-10-31,0.0068194311241447855
1989-11-30,0.006637242263539955
1989-12-31,0.006874352782747351
1990-01-31,0.007256051055635867
1990-02-28,0.007187031661510518
1990-03-31,0.007286478549013969
1990-04-30,0.007226614195377009
1990-05-31,0.007300211867734537
1990-06-30,0.007289118565374985
1990-07-31,0.007591762287291595
1990-08-31,0.009646553602506228
1990-09-30,0.008679596332961614
1990-10-31,0.0074649606355852586
1990-11-30,0.00783165747692354
1990-12-31,0.009830113613810818
1991-01-31,0.009783082461692042
1991-02-28,0.007960839128307645
1991-03-31,0.008667162859269098
1991-04-30,0.008177968454187863
1991-05-31,0.008659349398884204
1991-06-30,0.008581543179349393
1991-07-31,0.009435823519814845
1991-08-31,0.008744310997806868
1991-09-30,0.008175488094828588
1991-10-31,0.007563937520010965
1991-11-30,0.008836536709650908
1991-12-31,0.008027147709403425
1992-01-31,0.007528390602721172
1992-02-29,0.007345120633434769
1992-03-31,0.007056588120617639
1992-04-30,0.007137733241152547
1992-05-31,0.007061875007697099
1992-06-30,0.006819033727141387
1992-07-31,0.006865547175622172
1992-08-31,0.006523123008869195
1992-09-30,0.006584074213831606
1992-10-31,0.006556496037035424
1992-11-30,0.005538024806771319
1992-12-31,0.005648840006705123
1993-01-31,0.005448568612080051
1993-02-28,0.005615419560895474
1993-03-31,0.005690526175606124
1993-04-30,0.005432480203405807
1993-05-31,0.0054871460300997725
1993-06-30,0.005385941537518605
1993-07-31,0.005317520137582116
1993-08-31,0.0052425046742548215
1993-09-30,0.005084452022577296
1993-10-31,0.011340201897232192
1993-11-30,0.005025983601383001
1993-12-31,0.004987171236580051
1994-01-31,0.004959414176415085
1994-02-28,0.004843303005330846
1994-03-31,0.004772639332900308
1994-04-30,0.00449424380355967
1994-05-31,0.005180709703415189
1994-06-30,0.00528203120354119
1994-07-31,0.0052561461961695465
1994-08-31,0.00530959573033972
1994-09-30,0.005369152604920273
1994-10-31,0.00557250977867161
1994-11-30,0.005580134489245434
1994-12-31,0.00532862705820999
1995-01-31,0.006316280328496289
1995-02-28,0.005517561536910904
1995-03-31,0.0052525159108846396
1995-04-30,0.004810686263919459
1995-05-31,0.004819588258135782
1995-06-30,0.004720753824896078
1995-07-31,0.004945794238064327
1995-08-31,0.004876186442515116
1995-09-30,0.004681722668272722
1995-10-31,0.004657577009240028
1995-11-30,0.004496861512544896
1995-12-31,0.004878267788302212
1996-01-31,0.005351681121723842
1996-02-29,0.005158328489539262
1996-03-31,0.0051138111662208195
1996-04-30,0.005763523039632871
1996-05-31,0.00582201153265447
1996-06-30,0.005924418614096726
1996-07-31,0.006389534377186086
1996-08-31,0.006416779563382985
1996-09-30,0.005912503229365526
1996-10-31,0.005861803590099009
1996-11-30,0.006617755677630807
1996-12-31,0.006706133853067598
1997-01-31,0.0066687770403909405
1997-02-28,0.007594572459828939
1997-03-31,0.006724991632768885
1997-04-30,0.007085436009896821
1997-05-31,0.00736386018012547
1997-06-30,0.007582319911270737
1997-07-31,0.009045178549706904
1997-08-31,0.007590262284457914
1997-09-30,0.007790321842707402
1997-10-31,0.00917670086563533
1997-11-30,0.010734866054731807
1997-12-31,0.008932195348975708
1998-01-31,0.009158392922753998
1998-02-28,0.008488670373047192
1998-03-31,0.009811878237537408
1998-04-30,0.008497074227414105
1998-05-31,0.00850689971281487
1998-06-30,0.009934362640914718
1998-07-31,0.013947000068079442
1998-08-31,0.014204171898478364
1998-09-30,0.010284210117396747
1998-10-31,0.008226014272565911
1998-11-30,0.0089313799897392
1998-12-31,0.011875845512011918
1999-01-31,0.01261291039423298
1999-02-28,0.012279190480671484
1999-03-31,0.012409714694547365
