DATE,MKT,VAL,MOM,QUAL,RF
1926-11-12,0.00230610769101,-0.00199126006095,,,0.0001488
1926-11-13,-0.00236290138703,-0.000302069415638,,,0.0001488
1926-11-15,0.00361284355352,-0.00212017294691,,,0.0001488
1926-11-16,0.00159252654493,-0.000703455290753,,,0.0001488
1926-11-17,-0.00345258864961,0.000796684356947,,,0.0001488
1926-11-18,-0.00468692883148,0.00533210712356,,,0.0001488
1926-11-19,-0.00605514353942,0.00406136190486,,,0.0001488
1926-11-20,0.0038249694154,0.00322143364723,,,0.0001488
1926-11-22,0.0054697432887,-0.0046892458935,,,0.0001488
1926-11-23,0.00339448159157,9.12295178629e-05,,,0.0001488
1926-11-24,0.00054638346561,0.00178927177868,,,0.0001488
1926-11-25,-0.0001488,0.0,,,0.0001488
1926-11-26,0.00172397482185,0.00318865828033,,,0.0001488
1926-11-27,-0.00163102712287,-0.00439180477649,,,0.0001488
1926-11-29,-0.00353974789383,-0.00407197925345,,,0.0001488
1926-11-30,0.00248304272142,-0.00394933271339,,,0.0001488
1926-12-01,0.00352455425914,-0.0040103989206,,,0.0001344
1926-12-02,0.0049543918296,0.00360468219374,,,0.0001344
1926-12-03,0.00308993969236,-0.00047654509381,,,0.0001344
1926-12-04,-0.00169674677308,-0.000270723363614,,,0.0001344
1926-12-06,0.000462066595095,-0.00247173847247,,,0.0001344
1926-12-07,-0.00042087080695,-0.00180720597975,,,0.0001344
1926-12-08,-0.000915666919885,0.00317482082864,,,0.0001344
1926-12-09,0.00418509211989,0.00762187080662,,,0.0001344
1926-12-10,0.00338914542457,0.00572375411334,,,0.0001344
1926-12-11,0.000876390379134,-0.00441069548607,,,0.0001344
1926-12-13,0.00413815633782,-0.000684116542982,,,0.0001344
1926-12-14,0.00094692510952,-0.000740025002413,,,0.0001344
1926-12-15,0.00162776373379,0.00479751263978,,,0.0001344
1926-12-16,-0.00613545338326,-0.00143701613065,,,0.0001344
1926-12-17,0.00884801872928,0.00834906717085,,,0.0001344
1926-12-18,0.00420903778182,0.00407743201003,,,0.0001344
1926-12-20,-0.00309051562035,6.29427119606e-05,,,0.0001344
1926-12-21,-0.000126896704762,-0.006252291257,,,0.0001344
1926-12-22,3.1159894045e-07,-0.00776035326432,,,0.0001344
1926-12-23,0.00281094883289,-0.00353870457711,,,0.0001344
